"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"11",0.0607046592188013,0.0629752887455783,0.0584445040522073,0.0523149914842883,0.0544740269090237,0.0591131377238371,0.0576661153334883,0.0561645198570699,0.0592783844704388,0.0589610316144241,0.053937609016181,0.0547250708614975,0.0610946649212791,0.0620475246250964,0.0585028465518859,0.0584864694576314,0.057469424033411,0.0495315296953652,0.0436094243743882,0.0464121362033791
"12",0.0657768444672225,0.0591968685955231,0.0497787962618911,0.0496010749218311,0.0541082742941888,0.0545011618710891,0.0550930420961867,0.0585342142295303,0.0564839577799297,0.0495051881409192,0.0501826207763664,0.0588746079771129,0.0636432313881217,0.0635598021389619,0.0648081735367875,0.0624882927817536,0.0522722658068608,0.0449948794872418,0.0477688911164336,0.0508685116366412
"13",0.0629761125093131,0.054485315212001,0.0509398519932082,0.0499270048583416,0.0466848763421464,0.0480630276730985,0.055618430882034,0.0576364708610251,0.051864951119997,0.0503730339010067,0.0556063350659848,0.0590811401896906,0.0618767303282918,0.0687027768083128,0.0709663879113663,0.0615507496900458,0.0511374575888718,0.0490482801314504,0.0487792834305125,0.0467130167397879
"14",0.055013267932329,0.0559911217710276,0.0547096811020432,0.0464414256141336,0.0417123543026132,0.046330838665584,0.050590864013577,0.0506774617748142,0.0543389372682274,0.0602507463156798,0.0600291531917131,0.0584908169278921,0.0643458511018073,0.0703215160760303,0.0672197533935246,0.061458796196011,0.058842055845717,0.0531324727745572,0.0447264626594987,0.0443055122390051
"15",0.0519200530671166,0.0560313924111667,0.0513249253559861,0.04538022592298,0.0444835704598921,0.0428975753465676,0.0413894686442755,0.0489683508951256,0.061280050423296,0.0653957682155283,0.0634416960041863,0.0649119862173102,0.0663682828189287,0.0628498913532917,0.0617672715087559,0.0655616519306146,0.0631937621744889,0.0526385474509384,0.0459667178721237,0.0458733227839806
"16",0.0499630528797422,0.0483001198330608,0.0471015984679066,0.048536014900682,0.0447373042768986,0.0381324365755608,0.0415122903206604,0.0535533216574274,0.0617210547558,0.065447537410238,0.0700725739962774,0.069958370477463,0.0619403397018796,0.0574986114079541,0.061981886851806,0.0641781136855693,0.059001109951774,0.0544235932263595,0.0511230954883819,0.0435710517435079
"17",0.044801873143691,0.0431903469336006,0.0466761903115335,0.0455147226152225,0.0399934587437972,0.0417367951204745,0.0502202992976706,0.0555756546890367,0.0596003394480729,0.0674338531314728,0.0710191152170512,0.064732226211721,0.0591264806640817,0.0606507066219238,0.0607711714420007,0.0566609876597508,0.055831384348361,0.0560072817286514,0.048894189287301,0.0410161291967671
"18",0.0448087231471203,0.0461941622334765,0.0431325059951476,0.0373124182286197,0.0402194994895022,0.049801432238683,0.0549840459334739,0.0575690956315076,0.063560757298971,0.066199183744771,0.0608629212159471,0.057649882182922,0.0612153148141144,0.0617243140681584,0.0566827457727183,0.0548122226490539,0.0548666416289812,0.0489123119087616,0.0426871768262559,0.0454900489370092
"19",0.0510692168173417,0.0476437639478444,0.0385151092705113,0.0373644720694778,0.0446335402177594,0.0505627915357055,0.0560003289625002,0.0641832221861552,0.0662526603283893,0.0581073946239085,0.0521837582323555,0.0552135204868718,0.0579716088527702,0.056760347724319,0.0577734034622744,0.0578295987884464,0.0494807474228078,0.0407293754225515,0.0426727402643815,0.0490026190198272
"20",0.0514166742388429,0.0456973549486487,0.0433954196820557,0.0451873829732846,0.0450695906070317,0.0481112890421068,0.0586634801630975,0.0653914129669952,0.0604283600331667,0.053724327936829,0.0524866521637224,0.0509363291414992,0.0491926242322939,0.0542243577551481,0.0599918688444871,0.0551541453877374,0.0455582008477281,0.0430438795626193,0.0445565838693896,0.0445392018611022
